article_id,article_version,hcpc_code_group,"paragraph",last_updated
57067,32,1,"<p>For most revenue codes, Outpatient Prospective Payment System (OPPS) requirements mandate CPT/HCPCS coding on the claim. When the revenue code you are reporting requires CPT/HCPCS coding, the appropriate code(s) may be chosen from the list below when submitting your claim to Medicare.<br /><br />This list represents common physical and occupational therapy services and is not all-inclusive.</p>",2025-11-20 15:17:09.170000000
57067,32,2,"<p>Telehealth Codes</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",2025-11-20 15:17:09.393000000
57068,16,1,"",2025-09-18 18:21:24.080000000
57069,24,1,"",2026-01-08 13:04:36.267000000
57070,15,1,"",2025-05-23 19:06:30.603000000
57071,35,1,"",2025-10-30 14:17:26.460000000
57072,17,1,"<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>",2023-06-29 17:20:47.933000000
57077,29,1,"<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>",2024-10-18 13:54:49.160000000
57079,13,1,"<p>Use CPT 28899 for injection for Tarsal Tunnel Syndrome </p>",2025-12-22 13:27:42.140000000
57083,13,1,"<p>N/A</p>",2025-11-14 12:34:06.643000000
57084,14,1,"<p>N/A</p>",2023-11-16 19:34:05.077000000
57092,24,1,"<p><strong>For dates of service on or after 01/01/2022,</strong> CPT codes 64582, 64583 and 64584 should be used to report hypoglossal nerve neurostimulation. At this time, CPT code 64584 will not have diagnosis code limitations applied.</p>
<p>&#160;</p>",2025-10-09 13:05:38.573000000
57100,46,1,"<p>For the following CPT<sup>&#174;</sup> codes associated with germline testing, a beneficiary may only be covered for one test per lifetime. This list does not imply coverage for any of the below codes; it identifies codes within scope of the Repeat Germline Testing Policy.</p>
<p>If non-duplicative testing is considered medically reasonable and necessary but utilizes the same billing codes as prior testing, please use a -77 modifier to trigger a medical review for coverage. This includes testing to identify different genetic content or information, such as different variant types or classes, or leveraging newer and more sensitive methodologies. Providers will be expected to provide a rationale for additional testing.</p>",2026-01-22 14:55:33.670000000
57100,46,2,"<p><span style=""text-decoration: underline;""><strong>For tests billed under the Not Otherwise Classified (NOC) CPT<sup>&#174;</sup> code 81479:</strong></span><br />Tests billed under the NOC CPT code 81479 that are used for germline testing and are further defined by a unique identifier (such as a Z-Identifier code) are limited to once per lifetime, as are such tests that are duplicative.</p>
<p>If non-duplicative testing of such a test is considered medically reasonable and necessary, please use a -77 modifier to trigger a medical review.</p>",2026-01-22 14:55:35.033000000
57106,12,1,"<p>N/A</p>",2024-01-23 20:39:59.393000000
57110,17,1,"<p>The use of 81403 does not automatically imply coverage</p>",2024-09-17 14:04:24.360000000
57110,17,2,"<p>These codes are non-covered.</p>",2024-09-17 14:04:24.373000000
57112,11,1,"<p>N/A</p>",2024-06-18 13:50:35.447000000
57113,44,1,"<p><strong>Note: </strong>Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>",2026-01-23 13:45:56.683000000
57113,44,2,"<p>N/A</p>",2026-01-23 13:45:56.727000000
57113,44,3,"<p>N/A</p>",2026-01-23 13:45:56.753000000
57113,44,4,"<p>N/A</p>",2026-01-23 13:45:56.767000000
57113,44,5,"<p>N/A</p>",2026-01-23 13:45:56.783000000
57113,44,6,"<p>N/A</p>",2026-01-23 13:45:56.800000000
57113,44,7,"<p>N/A</p>",2026-01-23 13:45:56.820000000
57113,44,8,"<p>N/A</p>",2026-01-23 13:45:56.830000000
57114,16,1,"<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>",2026-01-23 13:49:42.990000000
57115,10,1,"<p><strong>Note: </strong>Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>",2026-01-23 14:15:55.917000000
57115,10,2,"",2026-01-23 14:15:55.923000000
57118,3,1,"",2019-10-02 17:03:59.093000000
57122,23,1,"<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.<span style=""line-height: 115%;""><br /><br /></span></p>",2025-12-12 14:46:47.543000000
57123,61,1,"<p><br />Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.<br /><br /><strong>Electromyography of Anal or Urethral Sphincter</strong></p>
<p>&nbsp;</p>",2025-09-26 17:05:42.390000000
57123,61,2,"<p><strong><br />Needle Electromyography for Guidance in Conjunction with Chemodenervation<br /><br /></strong></p>",2025-09-26 17:05:42.400000000
57123,61,3,"<p><strong><br />Needle Electromyography and Nerve Conduction Studies<br /><br /></strong></p>",2025-09-26 17:05:42.410000000
57123,61,4,"<p><strong><br />Neuromuscular Junction Testing<br /><br /></strong></p>",2025-09-26 17:05:42.460000000
57123,61,5,"<p><strong><br />Needle Electromyography of the Larynx<br /><br /></strong></p>",2025-09-26 17:05:42.470000000
57123,61,6,"<p><strong><br />Single Fiber Electromyography<br /><br /></strong></p>",2025-09-26 17:05:42.480000000
57123,61,7,"<p>To bill the following non-covered services/tests, report CPT code 95999 appended with the GY modifier. When submitting claims, providers must provide a description of the service/test in the narrative/remarks field (Item 19) on the CMS-1500 claim form or the electronic equivalent: <strong>1)</strong> Non-invasive EDX testing using portable hand-held devices or automated point of care nerve conduction monitoring systems, which are incapable of real-time waveform display and analysis <strong>2) </strong>Psychophysical measurements (electrical, vibratory or thermal perceptions), even though they may involve delivery of a stimulus, are considered part of the physical examination and may not be reported as a separate service <strong>3) </strong>Physiologic recording of movement disorder symptoms, including bradykinesia, dyskinesia, and tremor using wearable devices with accelerometers or gyroscopes 4<strong>) </strong>Needle electromyography (NEMG) for Surface electromyography (SEMG) or Macroelectromyography (macro-EMG).<br /><br /><strong>The following CPT codes are Non-Covered:<br /><br /></strong></p>",2025-09-26 17:05:42.487000000
57124,21,1,"<p>The use of 81403 does not automatically imply coverage</p>",2026-01-12 13:44:32.723000000
57124,21,2,"<p>These codes are non-covered</p>",2026-01-12 13:44:32.723000000
57125,22,1,"<p><strong>Note: </strong>Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>",2024-10-18 13:43:38.987000000
57130,51,1,"<p><strong>Note</strong>: Providers are reminded to refer to the long descriptors of the CPT/HCPCS codes in their CPT/HCPCS book.</p>",2025-09-26 13:58:25.533000000
57132,19,1,"<p>CPT codes 78350 and 78351 are non-covered procedures under Medicare.</p>",2023-12-29 17:42:59.177000000
57141,42,1,"<p><span style=""line-height: 115%;"">For the following CPT<sup>&reg;</sup> codes associated with germline testing, a beneficiary may only be covered for one test per lifetime. This list does not imply coverage for any of the below codes, it identifies codes within scope of the Repeat Germline Testing Policy. </span></p>
<p><span style=""line-height: 115%;"">If non-duplicative testing is considered medically reasonable and necessary but utilizes the same billing codes as prior testing, please use a -77 modifier to trigger a medical review for coverage. This includes testing to identify different genetic content or information, such as different variant types or classes, or leveraging newer and more sensitive methodologies. Providers will be expected to provide a rationale for additional testing.</span></p>",2025-12-17 17:42:08.520000000
57141,42,2,"<p><strong><u><span style=""line-height: 115%;"">For tests billed under the Not Otherwise Classified (NOC) CPT<sup>&reg;</sup> code 81479:</span></u></strong></p>
<p style=""background: white; line-height: 14.4pt;"">Tests billed under the NOC CPT<sup>&reg;</sup> code 81479 that are used for germline testing and are further defined by a unique identifier (such as a Z-Identifier code) are limited to once per lifetime, as are such tests that are duplicative.</p>
<p><span style=""line-height: 115%;"">If non-duplicative testing of such a test is considered medically reasonable and necessary, please use a -77 modifier to trigger a medical review.</span></p>",2025-12-17 17:42:09.597000000
57143,3,1,"",2019-09-16 16:48:36.640000000
57145,32,1,"<p>The following CPT codes associated with the services outlined in this Billing and Coding Article will not have diagnosis code limitations applied at this time: <strong>43771, 43772, 43773, 43774, and 43848.</strong></p>
<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>",2026-01-23 14:16:52.990000000
57146,3,1,"",2019-09-16 16:49:39.973000000
57149,19,1,"<p><strong><span style=""line-height: 115%;"">Note:</span></strong><span style=""line-height: 115%;""> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</span></p>",2025-12-12 13:10:11.643000000
57152,2,1,"",2019-09-16 16:36:46.337000000
57155,15,1,"<p>The use of 81403 does not automatically imply coverage</p>",2024-09-30 18:28:43.917000000
57155,15,2,"<p>These codes are non-covered</p>",2024-09-30 18:28:43.930000000
57160,9,1,"",2025-02-25 17:39:09.820000000
57161,22,1,"",2025-12-22 15:21:37.447000000
57165,15,1,"",2025-10-27 17:47:50.377000000
57170,2,1,"",2019-09-16 18:17:45.977000000
57174,2,1,"",2019-09-16 19:16:53.573000000
57174,2,2,"",2019-09-16 19:16:53.590000000
57174,2,3,"",2019-09-16 19:16:53.597000000
57179,20,1,"<p><strong>Part A</strong></p>
<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>",2024-10-18 13:56:13.557000000
57179,20,2,"<p><strong>Part B</strong></p>",2024-10-18 13:56:13.590000000
57181,37,1,"",2025-09-23 19:02:59.327000000
57183,23,1,"",2025-12-22 15:16:12.020000000
57183,23,2,"<p><strong>Add-on Codes:</strong><br />Primary codes to be used with the add-on codes 93320, 93321 and 93325 are <strong>not</strong> all-inclusive in the above list. The above list contains only the primary codes relevant to this policy. <br /><br />For example, <br />Use add-on code <strong>93320</strong> in conjunction with code 93350.<br /><br />Use add-on code <strong>93321</strong> in conjunction with code 93350<br /><br />Use add-on code <strong>93325</strong> in conjunction with codes 93320, 93321, 93350.<br /><br />Following are the add-on codes and their definitions:</p>",2025-12-22 15:16:12.060000000
57185,37,1,"<p>N/A</p>",2025-12-29 16:57:00.680000000
57185,37,2,"<p>N/A</p>",2025-12-29 16:57:00.743000000
57186,37,1,"<p>N/A</p>",2025-12-29 16:58:23.780000000
57186,37,2,"<p>N/A</p>",2025-12-29 16:58:23.837000000
57187,31,1,"",2025-12-23 11:50:14.307000000
57188,27,1,"<p><strong>Note:</strong> Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>",2025-09-26 17:23:31.210000000
57189,28,1,"<p>The Section titled &ldquo;Does the 'CPT 30% Rule' apply?&rdquo; needs clarification. This rule comes from the AMA (American Medical Association), the organization that holds the copyrights for all CPT codes. The rule states that if, in a given section (e.g., surgery) or subsection (e.g., surgery, integumentary) of the CPT Manual, more than 30% of the codes are listed in the LCD, then the short descriptors must be used rather than the long descriptors found in the CPT Manual.</p>",2025-10-06 18:48:51.330000000
57190,11,1,"",2025-10-06 18:48:47.940000000
57193,30,1,"",2025-12-26 14:13:37.363000000
57193,30,2,"<p>N/A</p>",2025-12-26 14:13:37.410000000
57194,33,1,"",2025-12-23 11:51:53.420000000
57195,29,1,"",2025-10-15 21:14:42.483000000
57204,43,1,"<p><strong>CT Scans</strong></p>",2025-12-19 16:07:18.763000000
57204,43,2,"<p><strong>MRI Scans</strong></p>",2025-12-19 16:07:18.803000000
57205,39,1,"<p><strong>Note</strong>: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.</p>",2026-01-23 14:08:15.740000000
57205,39,2,"",2026-01-23 14:08:15.750000000
57206,30,1,"<p>N/A</p>",2025-10-14 13:00:41.980000000
57221,25,1,"<p>N/A</p>",2025-10-06 18:48:49.530000000
57224,64,1,"",2025-12-22 16:45:40.957000000
57236,20,1,"<p>N/A</p>",2025-09-19 15:48:11.027000000
57237,11,1,"<p>N/A</p>",2025-10-06 18:48:48.713000000
57268,21,1,"<p>N/A</p>",2026-01-12 13:44:33.960000000
57282,18,1,"",2025-09-30 23:56:42.653000000
57284,13,1,"",2025-05-30 21:01:43.557000000
57305,14,1,"<p>CPT Code 37799 should be used to report ""Trivex Procedure""</p>",2025-10-03 22:20:28.200000000
57306,42,1,"<p>For dates of service on/after 1/1/2009, J2785 should be used to report regadenoson for Part A and Part B.<br /><br />J3490 (Part B) should be used to report the stress agent, regadenoson for dates of services prior to 1/1/2009.<br /><br />C9244 (Part A) should be used to report the stress agent, regadenoson for dates of services from 10/01/2008 through 12/31/2008. Prior to 10/01/2008, C9399 is used to report regadenoson for Part A.</p>",2025-10-30 13:39:54.470000000
57306,42,2,"<p><strong>Applicable to 93350, 93351, 93352</strong><br />HCPCS code J0460 is deleted and replaced by code J0461, effective 01/01/2010.</p>",2025-10-30 13:39:54.713000000
57307,37,1,"",2025-10-30 14:14:45.547000000
57311,32,1,"<p>As of July 1999, physical therapists must report time spent with the patient in 15-minute increments. The following code should be used by physical therapy:</p>",2025-09-18 20:29:10.337000000
57311,32,2,"<p>Other CPT/HCPCS codes found in this policy are for informational and descriptive use only.</p>",2025-09-18 20:29:10.377000000
57311,32,3,"<p>Telehealth Codes</p>
<p>&nbsp;</p>",2025-09-18 20:29:10.557000000
57326,40,1,"",2025-10-27 12:06:21.770000000
57329,17,1,"<p>N/A</p>",2025-09-22 13:15:45.297000000
57330,15,1,"<p>N/A</p>",2023-11-22 18:28:58.837000000
57331,55,1,"<p><span style=""line-height: 115%;"">For the following CPT&#174; codes associated with germline testing, a beneficiary may only be covered for one test per lifetime. This list does not imply coverage for any of the below codes; it identifies codes within scope of the Repeat Germline Testing Policy. </span></p>
<p style=""background: white; line-height: 14.4pt;"">If non-duplicative testing is considered medically reasonable and necessary but utilizes the same billing codes as prior testing, please use a -77 modifier to trigger a medical review for coverage. This includes testing to identify different genetic content or information, such as different variant types or classes, or leveraging newer and more sensitive methodologies. Providers will be expected to provide a rationale for additional testing.</p>",2026-01-13 15:48:56.307000000
