"article_id","article_version","article_type","code_table_row","brand_name","eff_date","end_date","comments","hcpc_code_id","hcpc_code_version","last_updated","short_description","long_description"
"52800","94","3","104","Anakinra (Kineret™)","2008-02-01 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","105","Asfotase-alfa (Strensiq®)","2021-04-01 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","106","Brodalumab (Siliq)","2017-07-16 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","107","Dupilumab (Dupixent)  ","2017-07-16 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","108","erenumab-aooe 
(Aimovig™)","2021-04-01 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","109","Exenatide, (Byetta™)
","2008-10-16 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","110","Exenatide (Bydureon™)","2016-06-15 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","111","Galcenezumab-gnlm (Emgality™)","2021-04-01 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","112","Peginterferon alfa-2b, (Pegintron™ Sylatron™)","2008-02-01 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","113","Pegvisomant, (Somavert™)","2008-02-01 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","114","Rebif® (Interferon Beta–1A, 1 mcg)  ","2017-07-16 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","115","Sarilumab (Kevzara®)","2021-04-01 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","116","secukinumab (Cosentyx™)","2015-06-15 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","117","Semaglutide (Ozempic®)","2021-04-01 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","118","Risankizumab-rzaa
(Skyrizi™)
subcutaneous use*","2020-01-12 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","119","Sogroya® (somapacitan-beco)","2021-11-15 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","120","Ropeginterferon alfa-2b-njft (BESREMI®)","2022-04-24 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","121","Semaglutide (Wegovy®)","2024-06-30 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","122","Tirzepatide (Zepbound™)","2024-06-30 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","123","Liraglutide (Saxenda®)","2016-06-15 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","124","Liraglutide (Victoza®)","2011-10-16 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","125","Injection lebrikizumab-lbkz; biosimilar (Ebglyss®)","2025-04-17 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","126","Injection, ustekinumab-stba (Steqeyma); Biosimilar (SteQeyma®)
subcutaneous use*","2025-04-17 00:00:00","","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","127","Peginterferon alfa-2a, (Pegasys®, Pegasys® Proclick™)","2013-02-15 00:00:00","","Apparent on its Face","J9213","100","2026-01-05 19:17:43","Interferon alfa-2a inj","INJECTION, INTERFERON, ALFA-2A, RECOMBINANT, 3 MILLION UNITS"
"52800","94","3","128","Actimmune™","2008-02-01 00:00:00","","Apparent on its Face","J9216","100","2026-01-05 19:17:43","Interferon gamma 1-b inj","INJECTION, INTERFERON, GAMMA 1-B, 3 MILLION UNITS"
"52800","94","3","129","Lupron™","2008-02-01 00:00:00","","Apparent on its Face","J9218","100","2026-01-05 19:17:43","Leuprolide acetate injeciton","LEUPROLIDE ACETATE, PER 1 MG"
"52800","94","3","130","Avonex™","2014-01-01 00:00:00","","Apparent on its Face","Q3027","100","2026-01-05 19:17:43","Inj beta interferon im 1 mcg","INJECTION, INTERFERON BETA-1A, 1 MCG FOR INTRAMUSCULAR USE"
"52800","94","3","131","Rebif™","2014-01-01 00:00:00","","Apparent on its Face","Q3028","100","2026-01-05 19:17:43","Inj beta interferon sq 1 mcg","INJECTION, INTERFERON BETA-1A, 1 MCG FOR SUBCUTANEOUS USE"
"52800","94","3","132","Imuldosa™
subcutaneous use*","2025-07-01 00:00:00","","Apparent on its Face","Q5098","100","2026-01-05 19:17:43","Inj ustekinumab-srlf, 1 mg","INJECTION, USTEKINUMAB-SRLF (IMULDOSA), BIOSIMILAR, 1 MG"
"52800","94","3","133","Steqeyma®
subcutaneous use*","2025-07-01 00:00:00","","Apparent on its Face","Q5099","100","2026-01-05 19:17:43","Inj ustekinumab-stba, 1 mg","INJECTION, USTEKINUMAB-STBA (STEQEYMA), BIOSIMILAR, 1 MG"
"52800","94","3","134","Yesintek™
subcutaneous use*","2025-07-01 00:00:00","","Apparent on its Face","Q5100","100","2026-01-05 19:17:43","Inj ustekinumab-kfce, 1 mg","INJECTION, USTEKINUMAB-KFCE (YESINTEK), BIOSIMILAR, 1 MG"
"52800","94","3","135","ustekinumab-auub (Wezlana™) subcutaneous use*","2024-07-01 00:00:00","","Apparent on its Face","Q5137","100","2026-01-05 19:17:43","Inj, wezlana, sub cu, 1 mg","INJECTION, USTEKINUMAB-AUUB (WEZLANA), BIOSIMILAR, SUBCUTANEOUS, 1 MG"
"52800","94","3","136","Hulio®","2025-01-01 00:00:00","","Apparent on its Face","Q5140","100","2026-01-05 19:17:43","Inj adalimumab-fkjp, 1 mg","INJECTION, ADALIMUMAB-FKJP, BIOSIMILAR, 1 MG"
"52800","94","3","137","Yuflyma®","2025-01-01 00:00:00","","Apparent on its Face","Q5141","100","2026-01-05 19:17:43","Inj adalimumab-aaty, 1 mg","INJECTION, ADALIMUMAB-AATY, BIOSIMILAR, 1 MG"
"52800","94","3","138","Simlandi®","2025-01-01 00:00:00","","Apparent on its Face","Q5142","100","2026-01-05 19:17:43","Inj adalimumab-ryvk, 1 mg","INJECTION, ADALIMUMAB-RYVK BIOSIMILAR, 1 MG"
"52800","94","3","139","Cyltezo®","2025-01-01 00:00:00","","Apparent on its Face","Q5143","100","2026-01-05 19:17:43","Inj adalimumab-adbm, 1 mg","INJECTION, ADALIMUMAB-ADBM, BIOSIMILAR, 1 MG"
"52800","94","3","140","Idacio®","2025-01-01 00:00:00","","Apparent on its Face","Q5144","100","2026-01-05 19:17:43","Inj, idacio, 1 mg","INJECTION, ADALIMUMAB-AACF (IDACIO), BIOSIMILAR, 1 MG"
"52800","94","3","141","Abrilada®","2025-01-01 00:00:00","","Apparent on its Face","Q5145","100","2026-01-05 19:17:43","Inj, abrilada, 1 mg","INJECTION, ADALIMUMAB-AFZB (ABRILADA), BIOSIMILAR, 1 MG"
"52800","94","3","142","Pyzchiva","2025-01-01 00:00:00","","Apparent on its Face","Q9996","100","2026-01-05 19:17:43","Ustekinumab- ttwe sub cu inj","INJECTION, USTEKINUMAB-TTWE (PYZCHIVA), SUBCUTANEOUS, 1 MG"
"52800","94","3","143","Selarsdi™
subcutaneous use*","2025-01-01 00:00:00","","Apparent on its Face","Q9998","100","2026-01-05 19:17:43","Inj ustekinumab-aekn, 1 mg","INJECTION, USTEKINUMAB-AEKN (SELARSDI), BIOSIMILAR, 1 MG"
"52800","94","3","144","Otulfi®
subcutaneous use*","2025-04-01 00:00:00","","Apparent on its Face","Q9999","100","2026-01-05 19:17:43","Inj ustekinumab-aauz 1 mg","INJECTION, USTEKINUMAB-AAUZ (OTULFI), BIOSIMILAR, 1 MG"
"52800","94","3","145","mirikizumab-mrkz  (Omvoh™) subcutaneous use*","2024-01-14 00:00:00","2024-07-01 00:00:00","Apparent on its Face","C9399","100","2026-01-05 19:17:43","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52800","94","3","146","ustekinumab-auub (Wezlana™) subcutaneous use*
","2024-03-16 00:00:00","2024-07-01 00:00:00","Apparent on its Face","C9399","100","2026-01-05 19:17:43","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52800","94","3","147","tezepelumab-ekko (Tezspire™)","2022-07-10 00:00:00","2022-07-10 00:00:00","Apparent on its Face","C9399","100","2026-01-05 19:17:43","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52800","94","3","148","Orencia","2013-11-15 00:00:00","2013-11-15 00:00:00","","J0129","100","2026-01-05 19:17:43","Abatacept injection","INJECTION, ABATACEPT, 10 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"52800","94","3","149","Hizentra","2011-01-15 00:00:00","2021-01-01 00:00:00","Apparent on its Face","J1559","100","2026-01-05 19:17:43","Hizentra injection","INJECTION, IMMUNE GLOBULIN (HIZENTRA), 100 MG"
"52800","94","3","150","Lyumjev® 200 IU","2023-09-03 00:00:00","2023-09-03 00:00:00","Apparent on its Face","J1814","100","2026-01-05 19:17:43","Inj. insulin (lyumjev)","INSULIN (LYUMJEV), PER 5 UNITS"
"52800","94","3","151","Stelara&trade;","2013-09-15 00:00:00","2014-06-01 00:00:00","","J3357","100","2026-01-05 19:17:43","Ustekinumab sub cu inj, 1 mg","USTEKINUMAB, FOR SUBCUTANEOUS INJECTION, 1 MG"
"52800","94","3","152","tezepelumab-ekko (Tezspire™)","2022-07-10 00:00:00","2022-07-10 00:00:00","Apparent on its Face","J3490","100","2026-01-05 19:17:43","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"52800","94","3","153","mirikizumab-mrkz  (Omvoh™) subcutaneous use*","2024-01-14 00:00:00","2024-07-01 00:00:00","Apparent on its Face","J3490","100","2026-01-05 19:17:43","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"52800","94","3","154","ustekinumab-auub (Wezlana™) subcutaneous use*
","2024-03-16 00:00:00","2024-07-01 00:00:00","Apparent on its Face","J3490","100","2026-01-05 19:17:43","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"52800","94","3","155","ustekinumab-auub (Wezlana™) subcutaneous use*","2024-03-16 00:00:00","2024-07-01 00:00:00","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","156","mirikizumab-mrkz  (Omvoh™) subcutaneous use*","2024-01-14 00:00:00","2024-07-01 00:00:00","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52800","94","3","157","tezepelumab-ekko (Tezspire™)","2022-07-10 00:00:00","2022-07-10 00:00:00","Apparent on its Face","J3590","100","2026-01-05 19:17:43","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"53021","132","3","1","Brodalumab (Siliq™)","2018-02-15 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","2","Dupilumab (Dupixent®)","2018-02-15 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","3","Praluent (alirocumab)","2015-11-15 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","4","Asfotase-alfa (Strensiq™) ","2016-02-15 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","5","Tesamorelin (Egrifta®)","2013-10-25 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","6","Pramlintide (Symlin)","2013-10-25 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","7","Liraglutide (Victoza®, Saxenda®)","2013-10-25 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","8","Exenatide, (Bydureon - extended-release formulation) ","2014-02-23 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","9","Tanzeum (albiglutide)","2014-09-15 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","10","Pegvisomant (Somavert®)","2013-10-25 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","11","Peginterferon alfa-2b (Pegintron)","2013-10-25 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","12","Golimumab (Simponi®)","2013-10-25 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","13","Exenatide,(Byetta)","2013-10-25 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","14","Anakinra (Kineret®)","2013-10-25 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","15","Parathyroid hormone (Natpara®)","2015-04-26 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","16","Secukinumab (Cosentyx™) subcutaneous use","2015-04-26 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","17","Liraglutide (Saxenda®)","2024-05-16 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","18","All Insulin products","2022-11-19 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","19","Dulaglutide (Trulicity™) ","2015-08-15 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","20","Methotrexate (Otrexup™)","2015-08-15 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","21","Evolocumab (Repatha™)","2016-01-15 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","22","Peginterferon beta-1a (Plegridy™) ","2016-06-15 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","23","Ixekizumab (Taltz™)","2016-07-15 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","24","Etanercept-SZZS (Erelzi™)","2016-11-15 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","25","Adalimumab-atto (Amjevita™)","2016-12-15 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","26","Metreleptin (Myalept®)","2017-01-15 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","27","Mipomersen Sodium (Kynamro®)","2017-01-15 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","28","Abaloparatide (Tymlos™)","2019-12-01 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","29","Sarilumab (Kevzara®)","2019-12-01 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","30","Semaglutide (Ozempic®, Wegovy®) ","2019-12-01 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","31","Erenumab-aooe (Aimovig®)","2019-12-01 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","32","Galcanezumab-gnlm (Emgality®)","2019-12-01 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","33","Abatacept (Orencia®)","2019-12-01 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","34","Pasireotide (Signifor®)","2021-04-05 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","35","Somapacitan-beco (Sogroya®)","2021-04-05 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","36","Peginterferon Alfa-2a (Pegasys®)","2021-10-15 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","37","Ropeginterferon alfa-2b-njft (Besremi®)","2022-04-24 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","38","Risankizumab-rzaa (Skyrizi™) subcutaneous use*","2022-05-15 00:00:00","","Acceptable Evidentiary Criteria Available","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","39","Ofatumumab (Kesimpta®)

","2022-07-10 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","40","Tralokinumab-Idrm (Adbry™)","2022-11-01 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"53021","132","3","41","Tirzepatide (Mounjaro™, Zepbound™)","2022-11-19 00:00:00","","Apparent on its Face","C9399","100","2025-12-22 14:27:08","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
