article_id,article_version,related_num,r_article_id,r_article_version,r_lcd_id,r_lcd_version,r_contractor_id,last_updated
56500,39,1,,,33959,30,228,2020-01-28 17:04:25.013000000
56502,8,1,,,34547,30,373,2019-04-17 13:04:32.777000000
56503,12,1,,,34411,38,391,2019-04-10 15:42:31.400000000
56505,37,1,,,35016,32,331,2019-04-18 18:18:54.627000000
56514,22,1,,,35702,21,364,2019-05-06 22:19:10.343000000
56514,24,1,,,35702,21,364,2019-05-06 22:19:10.343000000
56514,25,1,,,35702,21,364,2019-05-06 22:19:10.343000000
56515,18,1,,,35704,16,345,2019-05-06 22:21:22.817000000
56515,20,1,,,35704,16,345,2019-05-06 22:21:22.817000000
56515,21,1,,,35704,16,345,2019-05-06 22:21:22.817000000
56518,26,1,,,38121,5,345,2021-05-25 19:40:23.830000000
56518,26,2,,,38125,6,345,2021-05-25 19:40:59.937000000
56531,19,1,,,33438,44,378,2022-05-19 19:11:09.197000000
56535,10,1,,,36494,10,228,2019-10-30 14:56:44.620000000
56535,10,2,,,39801,2,238,2024-02-08 18:21:33.460000000
56535,11,1,,,36494,10,228,2019-10-30 14:56:44.620000000
56535,11,2,,,39801,2,238,2024-02-08 18:21:33.460000000
56537,38,1,,,34380,38,297,2019-07-25 17:42:50.463000000
56537,40,1,,,34380,38,297,2019-07-25 17:42:50.463000000
56538,24,1,58754,5,,,331,2021-06-08 14:05:54.063000000
56538,24,2,,,36240,54,331,2021-05-21 14:37:46.087000000
56538,24,3,,,39698,9,331,2023-09-22 13:57:10.920000000
56538,27,1,58754,5,,,331,2021-06-08 14:05:54.063000000
56538,27,2,,,36240,54,331,2021-05-21 14:37:46.087000000
56538,27,3,,,39698,9,331,2023-09-22 13:57:10.920000000
56541,40,1,,,35062,95,331,2019-05-15 13:33:35.083000000
56541,40,2,58917,15,,,331,2021-12-02 12:21:25.377000000
56541,40,3,,,39063,11,331,2021-12-02 12:21:54.787000000
56541,40,4,58801,13,,,335,2021-12-03 13:57:04.533000000
56542,16,1,,,36715,48,331,2019-05-23 19:03:20.430000000
56542,18,1,,,36715,48,331,2019-05-23 19:03:20.430000000
56544,24,1,,,33558,28,297,2019-07-25 17:30:06.880000000
56544,24,2,,,39826,5,297,2024-05-21 10:45:31.690000000
56544,27,1,,,33558,28,297,2019-07-25 17:30:06.880000000
56544,27,2,,,39826,5,297,2024-05-21 10:45:31.690000000
56545,14,1,,,34559,33,373,2019-05-16 15:10:55.397000000
56548,15,1,,,33630,21,297,2019-07-25 17:30:51.750000000
56548,17,1,,,33630,21,297,2019-07-25 17:30:51.750000000
56548,19,1,,,33630,21,297,2019-07-25 17:30:51.750000000
56549,12,1,,,33621,12,297,2019-07-25 17:32:03.267000000
56550,11,1,,,33628,30,297,2019-07-25 17:38:33.253000000
56551,30,1,,,33574,34,297,2019-07-25 17:43:46.067000000
56551,33,1,,,33574,34,297,2019-07-25 17:43:46.067000000
56558,75,1,58750,10,,,331,2021-05-24 12:48:20.303000000
56558,75,2,,,36241,98,326,2021-05-21 14:23:13.140000000
56558,83,1,58750,10,,,331,2021-05-24 12:48:20.303000000
56558,83,2,,,36241,98,326,2021-05-21 14:23:13.140000000
56558,86,1,58750,10,,,331,2021-05-24 12:48:20.303000000
56558,86,2,,,36241,98,326,2021-05-21 14:23:13.140000000
56559,22,1,,,33417,33,394,2019-05-16 16:26:24.493000000
56559,26,1,,,33417,33,394,2019-05-16 16:26:24.493000000
56562,33,1,,,37638,16,391,2019-05-16 15:48:25.810000000
56565,16,1,,,33422,34,394,2019-05-28 13:26:12.180000000
56565,19,1,,,33422,34,394,2019-05-28 13:26:12.180000000
56566,38,1,,,33631,51,297,2020-02-07 19:44:07.360000000
56566,41,1,,,33631,51,297,2020-02-07 19:44:07.360000000
56572,18,1,,,34228,51,364,2023-11-15 20:20:34.073000000
56572,21,1,,,34228,51,364,2023-11-15 20:20:34.073000000
56572,22,1,,,34228,51,364,2023-11-15 20:20:34.073000000
56573,13,1,,,34106,36,345,2019-12-19 23:25:19.187000000
56573,17,1,,,34106,36,345,2019-12-19 23:25:19.187000000
56573,19,1,,,34106,36,345,2019-12-19 23:25:19.187000000
56573,20,1,,,34106,36,345,2019-12-19 23:25:19.187000000
56573,21,1,,,34106,36,345,2019-12-19 23:25:19.187000000
56580,28,1,,,33459,34,391,2019-05-14 12:16:32.283000000
56580,30,1,,,33459,34,391,2019-05-14 12:16:32.283000000
56584,14,1,,,34578,18,391,2019-05-23 17:12:26.837000000
56587,43,1,58771,4,,,331,2021-05-21 12:17:25.047000000
56587,43,2,,,35090,78,331,2021-05-21 12:17:52.993000000
56588,27,1,,,37244,38,297,2024-09-23 10:59:14.120000000
56594,12,1,,,34064,20,228,2023-11-15 12:47:43.893000000
56594,13,1,,,34064,20,228,2023-11-15 12:47:43.893000000
56596,33,1,,,37364,13,228,2020-09-21 19:01:41.830000000
56596,34,1,,,37364,13,228,2020-09-21 19:01:41.830000000
56596,35,1,,,37364,13,228,2020-09-21 19:01:41.830000000
56602,39,1,,,34833,81,331,2019-06-06 13:20:01.580000000
56605,15,1,,,34410,31,391,2019-05-28 13:23:41.867000000
56605,19,1,,,34410,31,391,2019-05-28 13:23:41.867000000
56605,22,1,,,34410,45,391,2025-12-22 15:49:47.377000000
56606,19,1,,,34573,19,374,2019-06-07 12:35:13.777000000
56607,16,1,,,37641,9,374,2019-06-07 12:37:23.360000000
56607,19,1,,,37641,9,374,2019-06-07 12:37:23.360000000
56609,17,1,,,37733,18,297,2022-09-06 10:39:27.240000000
56610,13,1,,,34548,23,373,2019-06-04 20:56:17.780000000
56611,9,1,,,34512,35,391,2019-06-07 12:38:51.380000000
56611,15,1,,,34512,35,391,2019-06-07 12:38:51.380000000
56612,30,1,,,34417,47,391,2019-06-07 12:39:51.940000000
56612,33,1,,,34417,47,391,2019-06-07 12:39:51.940000000
56613,14,1,59719,2,,,391,2024-04-02 16:15:28.710000000
56613,14,2,,,34413,42,391,2019-06-11 22:12:18.223000000
56613,14,3,,,37531,19,391,2024-09-24 14:35:43.003000000
56613,17,1,59719,2,,,391,2024-04-02 16:15:28.710000000
56613,17,2,,,34413,42,391,2019-06-11 22:12:18.223000000
56613,17,3,,,37531,19,391,2024-09-24 14:35:43.003000000
56614,19,1,,,34570,40,391,2019-06-13 18:56:22.580000000
56614,23,1,,,34570,40,391,2019-06-13 18:56:22.580000000
56615,23,1,58764,7,,,331,2021-05-24 12:56:37.443000000
56615,23,2,,,35091,97,331,2021-05-21 18:42:41.027000000
56615,26,1,58764,7,,,331,2021-05-24 12:56:37.443000000
56615,26,2,,,35091,97,331,2021-05-21 18:42:41.027000000
56615,29,1,58764,7,,,331,2021-05-24 12:56:37.443000000
56615,29,2,,,35091,97,331,2021-05-21 18:42:41.027000000
56615,31,1,58764,7,,,331,2021-05-24 12:56:37.443000000
56615,31,2,,,35091,97,331,2021-05-21 18:42:41.027000000
56615,36,1,58764,7,,,331,2021-05-24 12:56:37.443000000
56615,36,2,,,35091,97,331,2021-05-21 18:42:41.027000000
56616,11,1,,,37387,15,394,2019-06-13 19:18:00.917000000
56617,25,1,,,33614,22,297,2019-07-26 19:16:10.317000000
56619,30,1,,,35048,70,391,2019-06-11 12:07:27.233000000
56619,33,1,,,35048,70,391,2019-06-11 12:07:27.233000000
56621,23,1,,,33449,33,394,2019-06-24 18:37:17.887000000
56621,26,1,,,33449,33,394,2019-06-24 18:37:17.887000000
56625,35,1,,,37379,30,394,2019-06-13 19:39:31.230000000
56625,36,1,,,37379,30,394,2019-06-13 19:39:31.230000000
56631,19,1,,,35035,69,331,2019-06-20 17:31:13.683000000
56632,29,1,,,34454,57,392,2019-06-24 18:43:05.740000000
56632,31,1,,,34454,57,392,2019-06-24 18:43:05.740000000
56633,47,1,,,35091,65,331,2019-11-04 15:36:27.037000000
56633,47,2,57314,2,,,331,2019-11-08 19:13:30.013000000
56633,47,3,57735,7,,,331,2019-11-08 19:13:30.013000000
56633,47,4,,,38222,40,331,2019-11-08 19:21:22.707000000
56633,47,5,,,38223,19,331,2019-11-08 19:21:22.707000000
56635,2,1,,,38017,2,143,2019-06-11 13:57:00.260000000
56635,2,2,,,38018,3,143,2019-06-18 14:07:19.707000000
56636,14,1,58763,3,,,143,2022-05-03 17:47:10.273000000
56636,14,2,,,38018,11,143,2022-05-03 17:47:19.987000000
56636,14,3,,,39045,3,143,2022-05-03 17:47:19.993000000
56636,16,1,58763,3,,,143,2022-05-03 17:47:10.273000000
56636,16,2,,,38018,11,143,2022-05-03 17:47:19.987000000
56636,16,3,,,39045,3,143,2022-05-03 17:47:19.993000000
56636,18,1,58763,3,,,143,2022-05-03 17:47:10.273000000
56636,18,2,,,38018,11,143,2022-05-03 17:47:19.987000000
56636,18,3,,,39045,3,143,2022-05-03 17:47:19.993000000
56636,20,1,58763,3,,,143,2022-05-03 17:47:10.273000000
56636,20,2,,,38018,11,143,2022-05-03 17:47:19.987000000
56636,20,3,,,39045,3,143,2022-05-03 17:47:19.993000000
56638,33,1,,,38227,15,370,2022-08-26 15:30:16.563000000
56638,37,1,,,38227,15,370,2022-08-26 15:30:16.563000000
56639,18,1,,,34567,29,373,2019-06-24 18:19:42.283000000
56639,20,1,,,34567,29,373,2019-06-24 18:19:42.283000000
56640,16,1,,,35013,31,331,2019-07-05 14:56:35.363000000
56641,16,1,,,34562,42,373,2024-02-06 17:41:43.220000000
56641,18,1,,,34562,42,373,2024-02-06 17:41:43.220000000
56642,42,1,,,38229,21,335,2022-08-26 15:26:24.970000000
56642,47,1,,,38229,21,335,2022-08-26 15:26:24.970000000
56643,5,1,,,34856,59,331,2019-06-21 13:52:03.770000000
56643,6,1,,,34856,59,331,2019-06-21 13:52:03.770000000
56644,22,1,58268,3,,,368,2020-06-19 22:35:15.807000000
56644,22,2,58531,4,,,368,2020-11-06 13:33:15.967000000
56644,22,3,,,38231,3,368,2019-12-24 18:41:12.233000000
56644,29,1,58268,3,,,368,2020-06-19 22:35:15.807000000
56644,29,2,58531,4,,,368,2020-11-06 13:33:15.967000000
56644,29,3,,,38231,3,368,2019-12-24 18:41:12.233000000
56645,48,1,,,35006,115,331,2019-06-21 14:33:13.100000000
56646,21,1,,,33458,59,394,2019-07-02 15:11:18.170000000
56646,23,1,,,33458,59,394,2019-07-02 15:11:18.170000000
56647,32,1,,,38233,6,368,2019-12-24 18:42:13.383000000
56647,32,3,57740,2,,,368,2021-12-23 15:58:29.940000000
56647,32,4,,,38926,23,368,2021-12-23 16:02:12.700000000
56651,36,1,58928,7,,,368,2021-10-22 13:32:00.433000000
56651,36,2,,,33906,51,368,2021-10-22 13:32:13.823000000
56651,36,3,,,39799,3,368,2024-06-12 15:53:19.017000000
56653,15,1,57322,3,,,331,2019-11-08 18:32:59.970000000
56653,15,2,,,37792,16,331,2019-11-08 18:33:13.773000000
56653,15,3,,,38234,12,331,2019-11-08 18:33:13.773000000
56653,15,4,57729,3,,,331,2019-11-08 18:33:44.880000000
56658,32,1,,,33428,46,391,2019-07-02 15:12:04.933000000
56658,36,1,,,33428,46,391,2019-07-02 15:12:04.933000000
56658,38,1,,,33428,46,391,2019-07-02 15:12:04.933000000
56666,19,1,,,37564,12,368,2019-09-27 19:52:48.833000000
56670,58,1,59650,19,,,331,2024-06-21 14:11:11.500000000
56670,58,2,59816,6,,,331,2024-06-21 14:11:43.157000000
56670,58,3,,,34892,119,331,2024-06-21 14:08:27.080000000
56672,16,1,,,37371,36,331,2019-07-03 17:27:21.260000000
56673,14,1,,,34552,31,391,2019-07-11 21:00:19.963000000
56675,25,1,,,34419,42,391,2024-01-19 14:28:09.023000000
56679,9,1,,,34558,37,373,2022-08-09 15:08:56.163000000
56680,37,1,,,37643,20,378,2019-07-26 13:35:31.857000000
56680,40,1,,,37643,20,378,2019-07-26 13:35:31.857000000
56680,44,1,,,37643,20,378,2019-07-26 13:35:31.857000000
56681,34,1,58926,7,,,331,2021-10-22 13:30:30.243000000
56681,34,2,,,36920,84,331,2021-10-22 13:30:57.400000000
56681,34,3,,,39793,20,331,2024-05-13 13:58:57.823000000
56682,43,1,,,35092,75,331,2019-07-05 14:57:58.333000000
56682,46,1,,,35092,75,331,2019-07-05 14:57:58.333000000
56682,49,1,,,35092,75,331,2019-07-05 14:57:58.333000000
56684,13,1,,,37779,10,394,2019-07-12 14:42:55.297000000
56684,16,1,,,37779,10,394,2019-07-12 14:42:55.297000000
56684,17,1,,,37779,10,394,2019-07-12 14:42:55.297000000
56685,17,1,,,37633,20,391,2019-07-12 15:43:37.470000000
56686,16,1,,,33431,46,394,2019-07-11 21:28:31.510000000
56688,7,1,,,34823,23,388,2019-07-12 23:50:34.207000000
56690,17,1,,,37761,21,391,2024-04-10 15:51:23.440000000
56691,26,1,,,33423,41,391,2019-07-11 21:09:40.990000000
56691,28,1,,,33423,41,391,2019-07-11 21:09:40.990000000
56692,14,1,,,34061,21,228,2021-11-10 19:02:17.240000000
56692,16,1,,,34061,21,228,2021-11-10 19:02:17.240000000
56692,17,1,,,34061,21,228,2021-11-10 19:02:17.240000000
56692,18,1,,,34061,21,228,2021-11-10 19:02:17.240000000
56695,21,1,,,33461,51,394,2019-07-11 21:30:23.003000000
56695,24,1,,,33461,51,394,2019-07-11 21:30:23.003000000
56696,33,1,,,36690,28,228,2019-10-24 13:03:02.250000000
56696,34,1,,,36690,28,228,2019-10-24 13:03:02.250000000
56696,35,1,,,36690,28,228,2019-10-24 13:03:02.250000000
56697,35,1,,,34045,30,228,2022-11-09 20:28:42.953000000
56697,40,1,,,34045,34,228,2025-01-31 13:43:54.533000000
56697,41,1,,,34045,34,228,2025-01-31 13:43:54.533000000
56697,43,1,,,34045,34,228,2025-01-31 13:43:54.533000000
56697,44,1,,,34045,34,228,2025-01-31 13:43:54.533000000
56703,17,1,,,34553,44,391,2024-06-24 12:35:40.733000000
56704,10,1,,,33774,15,368,2019-12-08 23:17:23.813000000
56717,30,1,,,34430,40,391,2019-10-24 16:09:04.930000000
56717,31,1,,,34430,40,391,2019-10-24 16:09:04.930000000
56718,31,1,,,34580,49,391,2020-08-14 16:43:06.640000000
56718,33,1,,,34580,49,391,2020-08-14 16:43:06.640000000
56722,20,1,,,35003,58,331,2019-07-17 18:21:43.647000000
56722,23,1,,,35003,58,331,2019-07-17 18:21:43.647000000
56724,5,1,,,33455,23,378,2019-07-25 20:29:19.167000000
56726,36,1,,,33567,24,297,2019-07-25 17:32:51.143000000
56726,42,1,,,33567,24,297,2019-07-25 17:32:51.143000000
56727,18,1,,,36427,31,378,2019-07-26 13:28:49.013000000
56727,21,1,,,36427,31,378,2019-07-26 13:28:49.013000000
56729,17,1,,,34425,27,391,2019-07-25 16:35:07.877000000
56729,20,1,,,34425,39,391,2024-12-06 13:22:52.810000000
56729,21,1,,,34425,39,391,2024-12-06 13:22:52.810000000
56730,22,1,,,33446,39,378,2019-07-25 20:38:17.720000000
56730,23,1,,,33446,39,378,2019-07-25 20:38:17.720000000
56731,16,1,,,37642,8,378,2019-07-26 13:45:18.790000000
56732,15,1,,,33436,27,378,2019-07-25 21:33:50.137000000
56737,30,1,,,33559,28,297,2022-02-02 18:01:51.093000000
56743,22,1,,,33560,28,297,2019-07-25 19:22:07.010000000
56743,25,1,,,33560,28,297,2019-07-25 19:22:07.010000000
56747,25,1,,,33633,46,297,2019-07-25 19:22:39.427000000
56747,28,1,,,33633,46,297,2019-07-25 19:22:39.427000000
56748,26,1,,,37176,53,391,2022-12-13 15:14:36.160000000
56748,27,1,,,37176,53,391,2022-12-13 15:14:36.160000000
56748,28,1,,,37176,53,391,2022-12-13 15:14:36.160000000
56748,29,1,,,37176,53,391,2022-12-13 15:14:36.160000000
56756,20,1,,,34561,58,373,2019-08-01 12:55:48.113000000
56758,58,1,,,33627,83,297,2019-07-26 20:46:31.290000000
56758,61,1,,,33627,83,297,2019-07-26 20:46:31.290000000
56766,21,1,,,33563,24,297,2019-07-26 20:49:43.657000000
56766,24,1,,,33563,24,297,2019-07-26 20:49:43.657000000
56767,17,1,,,35074,25,297,2019-11-01 17:24:20.503000000
56767,20,1,,,35074,25,297,2019-11-01 17:24:20.503000000
56767,25,1,,,35074,25,297,2019-11-01 17:24:20.503000000
56767,28,1,,,35074,25,297,2019-11-01 17:24:20.503000000
56769,14,1,,,34433,29,391,2019-07-26 16:24:52.177000000
56769,18,1,,,34433,29,391,2019-07-26 16:24:52.177000000
56771,25,1,,,33447,35,378,2019-07-26 16:22:07.933000000
56773,25,1,,,34975,64,331,2019-07-31 16:09:10.970000000
56773,30,1,,,34975,64,331,2019-07-31 16:09:10.970000000
56774,18,1,,,34426,48,374,2019-08-01 14:47:18.773000000
56774,22,1,,,34426,48,374,2019-08-01 14:47:18.773000000
56775,17,1,,,34424,37,374,2019-08-01 13:18:26.747000000
56775,20,1,,,34424,46,391,2024-12-06 13:21:22.450000000
56775,21,1,,,34424,46,391,2024-12-06 13:21:22.450000000
56775,22,1,,,34424,46,391,2024-12-06 13:21:22.450000000
56775,23,1,,,34424,46,391,2024-12-06 13:21:22.450000000
56775,24,1,,,34424,46,391,2024-12-06 13:21:22.450000000
56777,12,1,,,33456,62,374,2019-08-01 14:31:58.263000000
56779,15,1,,,35891,27,228,2020-02-14 20:19:05.730000000
56779,16,1,,,35891,27,228,2020-02-14 20:19:05.730000000
56779,18,1,,,35891,27,228,2020-02-14 20:19:05.730000000
56781,34,1,,,33577,40,297,2019-07-25 19:24:09.627000000
56781,36,1,,,33577,40,297,2019-07-25 19:24:09.627000000
56784,18,1,,,33444,32,378,2019-08-01 13:50:49.527000000
56786,46,1,,,35093,114,331,2022-12-16 13:48:52.067000000
56786,46,2,59283,5,,,331,2022-12-16 14:03:44.933000000
56786,50,1,,,35093,114,331,2022-12-16 13:48:52.067000000
56786,50,2,59283,5,,,331,2022-12-16 14:03:44.933000000
56786,62,1,,,35093,114,331,2022-12-16 13:48:52.067000000
56786,62,2,59283,5,,,331,2022-12-16 14:03:44.933000000
56786,67,1,,,35093,114,331,2022-12-16 13:48:52.067000000
56786,67,2,59283,5,,,331,2022-12-16 14:03:44.933000000
56787,23,2,,,33619,21,297,2019-07-26 20:50:45.943000000
56792,11,1,,,37644,10,378,2019-08-08 21:27:51.643000000
56793,23,1,,,37606,10,297,2019-08-09 10:34:24.993000000
56793,26,1,,,37606,10,297,2019-08-09 10:34:24.993000000
56793,29,1,,,37606,10,297,2019-08-09 10:34:24.993000000
56793,34,1,,,37606,10,297,2019-08-09 10:34:24.993000000
56795,29,1,57117,3,,,143,2019-12-10 13:23:05.997000000
56795,29,2,,,38446,3,143,2019-12-10 13:23:20.033000000
56795,29,3,57844,2,,,143,2019-12-16 17:38:58.223000000
56795,29,4,,,34633,45,143,2019-12-16 17:39:14.967000000
56795,31,1,57117,3,,,143,2019-12-10 13:23:05.997000000
56795,31,2,,,38446,3,143,2019-12-10 13:23:20.033000000
56795,31,3,57844,2,,,143,2019-12-16 17:38:58.223000000
56795,31,4,,,34633,45,143,2019-12-16 17:39:14.967000000
56795,34,1,57117,3,,,143,2019-12-10 13:23:05.997000000
56795,34,2,,,38446,3,143,2019-12-10 13:23:20.033000000
56795,34,3,57844,2,,,143,2019-12-16 17:38:58.223000000
56795,34,4,,,34633,45,143,2019-12-16 17:39:14.967000000
56796,26,1,,,36007,62,331,2019-08-01 19:09:52.780000000
56796,31,1,,,36007,62,331,2019-08-01 19:09:52.780000000
56797,11,1,,,38367,26,297,2024-02-05 15:40:45.213000000
56797,14,1,,,38367,30,297,2025-07-16 11:52:54.520000000
56797,17,1,,,38367,30,297,2025-07-16 11:52:54.520000000
56798,26,1,57810,3,,,228,2020-06-25 13:41:26.807000000
56798,26,2,,,33996,26,228,2020-07-16 12:40:19.587000000
56798,27,1,57810,3,,,228,2020-06-25 13:41:26.807000000
56798,27,2,,,33996,26,228,2020-07-16 12:40:19.587000000
56798,28,1,57810,3,,,228,2020-06-25 13:41:26.807000000
56798,28,2,,,33996,26,228,2020-07-16 12:40:19.587000000
56799,23,1,,,34394,22,228,2020-09-21 19:30:43.490000000
56799,26,1,,,34394,22,228,2020-09-21 19:30:43.490000000
56799,27,1,,,34394,22,228,2020-09-21 19:30:43.490000000
56799,29,1,,,34394,22,228,2020-09-21 19:30:43.490000000
56802,15,1,,,34056,21,228,2019-10-30 14:57:16.803000000
56802,17,1,,,34056,21,228,2019-10-30 14:57:16.803000000
56802,18,1,,,34056,21,228,2019-10-30 14:57:16.803000000
56805,37,1,,,34865,62,331,2019-07-31 16:10:09.050000000
56805,41,1,,,34865,62,331,2019-07-31 16:10:09.050000000
56808,14,1,,,34541,17,238,2022-12-29 22:31:15.950000000
56808,15,1,,,34541,17,238,2022-12-29 22:31:15.950000000
56809,18,1,,,34337,17,228,2019-10-25 14:11:15.897000000
56809,20,1,,,34337,17,228,2019-10-25 14:11:15.897000000
56811,11,1,,,34084,16,228,2019-11-27 13:23:49.767000000
56811,12,1,,,34084,16,228,2019-11-27 13:23:49.767000000
56811,13,1,,,34084,16,228,2019-11-27 13:23:49.767000000
56816,14,1,,,34008,16,228,2020-01-28 19:50:51.700000000
56816,15,1,,,34008,16,228,2020-01-28 19:50:51.700000000
56818,45,1,,,36029,40,228,2023-08-24 13:02:32.540000000
56818,46,1,,,36029,40,228,2023-08-24 13:02:32.540000000
56818,47,1,,,36029,40,228,2023-08-24 13:02:32.540000000
56818,48,1,,,36029,40,228,2023-08-24 13:02:32.540000000
56818,49,1,,,36029,40,228,2023-08-24 13:02:32.540000000
56818,50,1,,,36029,40,228,2023-08-24 13:02:32.540000000
56825,19,1,,,34431,49,378,2019-08-08 21:13:20.513000000
56825,20,1,,,34431,49,378,2019-08-08 21:13:20.513000000
56826,11,1,,,33573,24,297,2019-11-01 16:03:07.913000000
56827,12,1,,,35075,34,297,2019-11-01 17:20:23.983000000
56827,16,1,,,35075,34,297,2019-11-01 17:20:23.983000000
56837,17,1,,,35001,8,297,2019-11-01 17:23:25.993000000
56838,13,1,,,35922,41,391,2024-05-21 14:19:22.827000000
56841,18,1,,,33771,36,368,2019-10-02 21:01:06.397000000
56844,22,1,,,33591,18,297,2019-11-01 17:22:17.707000000
56844,25,1,,,33591,18,297,2019-11-01 17:22:17.707000000
56845,6,1,,,35028,10,297,2019-11-08 16:25:29.147000000
56845,11,1,,,35028,10,297,2019-11-08 16:25:29.147000000
56848,16,1,,,35391,14,331,2019-08-16 16:22:13.323000000
56850,29,1,,,33626,36,297,2019-11-08 19:47:29.900000000
56850,32,1,,,33626,36,297,2019-11-08 19:47:29.900000000
56852,19,1,,,34576,50,391,2019-08-15 20:50:29.930000000
56852,20,1,,,34576,50,391,2019-08-15 20:50:29.930000000
56852,22,1,,,34576,50,391,2019-08-15 20:50:29.930000000
56853,85,1,,,35025,86,391,2019-08-15 23:37:44.507000000
56853,87,1,,,35025,86,391,2019-08-15 23:37:44.507000000
56853,90,1,,,35025,86,391,2019-08-15 23:37:44.507000000
56853,92,1,,,35025,86,391,2019-08-15 23:37:44.507000000
56853,94,1,,,35025,86,391,2019-08-15 23:37:44.507000000
56853,97,1,,,35025,86,391,2019-08-15 23:37:44.507000000
56857,7,1,,,36464,18,391,2019-08-15 23:26:02.870000000
56863,12,1,,,35080,37,297,2019-08-07 21:52:11.940000000
56863,14,1,,,35080,37,297,2019-08-07 21:52:11.940000000
56865,28,1,,,33624,33,297,2019-11-08 16:33:09.673000000
56866,18,1,,,37531,19,391,2024-09-24 14:34:32.523000000
56867,34,1,,,37810,17,297,2022-02-02 15:17:40.103000000
56867,36,1,,,37810,17,297,2022-02-02 15:17:40.103000000
56867,38,1,,,37810,17,297,2022-02-02 15:17:40.103000000
56867,42,1,,,37810,17,297,2022-02-02 15:17:40.103000000
56868,28,1,,,34429,46,391,2019-08-15 19:15:14.067000000
56868,30,1,,,34429,46,391,2019-08-15 19:15:14.067000000
56870,7,1,,,36912,21,391,2019-08-15 22:57:29.017000000
56871,19,1,,,34554,22,391,2019-08-15 23:13:52.847000000
56872,10,1,,,36761,10,391,2019-08-15 23:17:27.417000000
56874,28,1,,,35076,56,297,2020-02-07 19:23:10.390000000
56875,11,1,,,37794,15,391,2021-03-10 17:51:59.703000000
56875,11,2,58629,2,,,391,2021-03-10 17:55:34.443000000
56876,18,1,,,37632,15,378,2019-08-20 13:34:22.073000000
56881,9,1,,,36485,12,228,2019-10-23 16:21:41.543000000
56881,10,1,,,36485,12,228,2019-10-23 16:21:41.543000000
56884,13,1,,,37832,13,228,2021-03-10 15:51:00.560000000
56887,11,1,,,36951,12,228,2019-10-23 16:57:13.433000000
56897,9,1,,,34864,38,331,2019-08-16 18:56:22.067000000
56897,10,1,,,34864,38,331,2019-08-16 18:56:22.067000000
56898,15,1,,,37857,6,378,2019-08-20 16:45:23.740000000
56899,11,1,,,36089,19,378,2019-08-20 17:25:42.643000000
56900,16,1,,,34771,41,143,2019-08-13 12:24:59.487000000
56900,16,2,,,34596,44,143,2019-08-19 17:46:55.387000000
56900,18,1,,,34771,41,143,2019-08-13 12:24:59.487000000
56900,18,2,,,34596,44,143,2019-08-19 17:46:55.387000000
56900,21,1,,,34771,41,143,2019-08-13 12:24:59.487000000
56900,21,2,,,34596,44,143,2019-08-19 17:46:55.387000000
56900,23,1,,,34771,41,143,2019-08-13 12:24:59.487000000
56900,23,2,,,34596,44,143,2019-08-19 17:46:55.387000000
56902,47,1,54953,55,,,147,2022-04-12 12:37:01.137000000
56902,47,2,57552,8,,,143,2022-04-12 12:32:30.857000000
56902,47,3,57944,12,,,143,2022-04-12 12:32:30.863000000
